"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"7UAPE3I4","thesis","2013","郭慧翔; 林迺衛; Nai-Wei Lin","中醫症狀詞庫的研製","","","","","https://hdl.handle.net/11296/b4xna2","中醫的診斷治療是以「辨證論治」的方式進行。中醫師會先根據望、聞、問、切四診收集病患的症狀及體徵資料，再根據收集到的症狀及體徵資料進行詳盡地分析，最後歸納出疾病的病因、病位、及病機，此即為「辨證」。中醫師最後根據辨證結果對病人進行適當的治療及用藥，此即為「論治」。我們希望研製一套中醫自動辨證系統，做為中醫的研究平台。當我們開始研製系統時，首先遇到了中醫症狀未標準化的困難，因此在研製中醫自動辨證系統前，應該先處理症狀標準化的問題。 本研究建立了一套中醫症狀詞庫系統，用來解決中醫症狀標準化的問題。我們除了使用「症狀字詞比對」的方式進行症狀標準化，還增加了使用「關鍵字詞比對」的方式進行症狀標準化。如果原始症狀已經過標準化，存在資料庫中，系統可透過症狀字詞比對正確地查詢到對應的標準症狀。如果原始症狀尚未經過標準化，不在資料庫中，系統會先將原始症狀拆成一串關鍵字詞，再透過關鍵字詞比對的方式，查詢這些關鍵字詞的語義。最後系統依據這些關鍵字詞的語義，查詢語義最接近的標準症狀。本研究顯示，運用語義資訊，可以明顯地提昇系統查詢標準症狀的正確率。","2013","2022-09-19 00:36:33","2023-11-23 09:24:01","","","53","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","C:\Users\BlackCat\Zotero\storage\CWPJ5X38\郭慧翔 - 2013 - 中醫症狀詞庫的研製.pdf","","實驗室; 中醫; 病歷分析; 標準化","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XY8RN6W","thesis","2020","張鎮遠; 林迺衛; Nai-Wei Lin","中醫診斷系統的設計與實作","","","","","https://hdl.handle.net/11296/cnahar","本研究團隊已開發一個中醫診斷系統。經過數年的開發，系統逐漸龐雜，效率不高且維護不易。本論文描述重構這個中醫診斷系統的成果。這個系統是一個基於模型-視圖-控制器框架的網頁應用程式。本論文根據中醫自動診斷的特色，詳細描述模型模組、視圖模組、及控制器模組重構的成果。重構方式包含模組化降低程式碼耦合度，物件化提高程式碼重複使用率，資料庫簡化減少資料表大小，整數比對取代字串比對降低系統執行時間等。效能評估顯示資料庫資料表大小減少25%，程式碼大小減少84%，系統執行時間減少68%。系統重構後，不僅效率提高且易於維護。","2020","2022-09-13 06:21:09","2022-09-19 00:39:57","","","52","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","C:\Users\BlackCat\Zotero\storage\FH8SQNBH\張鎮遠 - 2020 - 中醫診斷系統的設計與實作.pdf","","實驗室","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L3E3KFZL","thesis","2018","盧柏瑋; 林迺衛; NAI-WEI LIN","中醫針灸配穴系統的研製","","","","","https://hdl.handle.net/11296/p3r4n7","本研究團隊先前研製一套中醫辨證系統，可根據病人的症狀，辨識病人的證候。本論文研製一個中醫針灸配穴系統，可根據中醫辨證系統辨識的證候，提供針灸處方的建議。本中醫針灸配穴系統目前使用130個腧穴，包含五輸穴、原穴、絡穴、背俞穴、腹募穴，以及常用腧穴。本中醫針灸配穴系統目前提供4個種類的針灸配穴方法的針灸處方建議，包含五行配穴方法(子母配穴法、瀉南補北法、五門十變法、針灸聚英之井滎輸經和配穴法)、臟腑配穴方法(表裏配穴法、俞募配穴法)、時間配穴方法(子午流注法、四時分刺法)以及常用腧穴方法(證候常用腧穴、八總穴、六腑下合穴)。目前還非常缺乏根據證候提供針灸處方的研究，期待本論文可以開啟這個方向的研究。","2018","2022-09-13 06:21:11","2023-11-23 09:24:03","","","75","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","實驗室","","","","","林迺衛; NAI-WEI LIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H6VM5MNR","thesis","2018","劉羿綸; 林迺衛; NAI-WEI LIN","中醫藥材知識本體及中醫藥材辭庫之研製","","","","","https://hdl.handle.net/11296/dk4ukn","中醫藥從古至今已有二千多年歷史，由於經歷不同朝代的不同書寫及記錄方式，使得中醫藥之敘述豐富多樣。為了促進中醫藥的資訊化，本研究團隊首先進行中醫藥材之標準化，並建構一個中醫藥材知識本體。為了方便持續進行中醫藥材之標準化，本研究團隊也建構一個中醫藥材辭庫。中醫藥材知識本體及中醫藥材辭庫的開發是中醫藥資訊化的基礎建設。 本論文以本研究團隊先前建構的包含221個藥材功效、155味藥材與112帖方劑的中醫藥材辭庫為基底，新增了7個藥材功效、77味藥材與94帖方劑，主要是中醫實證相關的藥材功效、藥材與方劑。根據新增的藥材功效及藥材，使用本研究團隊開發的藥材配伍系統，新增的94帖方劑中，93帖方劑的所有藥材都能以首選藥材配伍出來。剩下1帖方劑為養生方劑，強調食物性藥材，而非藥材功效的效力，因此有一個藥材沒能以首選藥材配伍出來。另外，本論文也加強了本研究團隊先前建構的中醫藥材辭庫的查詢及維護功能。","2018","2022-09-13 06:21:12","2023-11-23 09:24:02","","","76","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","實驗室","","","","","林迺衛; NAI-WEI LIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URNIQGWX","thesis","2020","蔡昱信; 林迺衛","中醫體質作為癌症存活預測的研究","","","","","https://hdl.handle.net/11296/7827za","本研究探討接受中醫治療的癌症病患在不同的中醫體質和癌因性疲憊上的存活率是否存在差異。首先從大林慈濟醫院取得2010年至2017年的癌症登記資料庫與中醫門診紀錄資料庫，接著在資料前置處理的過程刪除和調整不齊全的資料。 本研究首先利用第一種方法，Kaplan-Meier計算存活率並繪製存活曲線圖，確認存活曲線無相交後利用對數等級檢定Log-rank test探討不同組別在存活率上是否存在差異，最後利用皮爾森卡方檢定Pearson's chi-squared test對分組後的病患其類別變量進行獨立檢定，初步判斷是否有其他可能的影響因子造就對數等級檢定判斷失準。初步研究結果顯示平和體質的癌症患者其存活時間及存活率較好，氣鬱體質的癌症患者其存活時間與存活率較差。但是平和體質組在某些類別變量上和非平和體質組存在分佈上的差異。 接著本研究利用第二種方法COX等比例風險模型 cox proportional hazards model，把可能影響存活率的影響因子放入模型中，平衡各影響因子的死亡風險。最後得出的模型結果顯示氣虛且中重度癌因性疲憊會造就死亡風險顯著提高1.94倍，而陽虛且中重度癌因性疲憊會造就死亡風險顯著提高2.24倍。","2020","2022-09-13 06:21:09","2023-08-29 05:36:35","","","70","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","實驗室; 中醫","","","","","林迺衛","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YQEW4VR","thesis","2020","鮑惟仁; 林迺衛; Nai-Wei Lin","中醫門診前輔助系統","","","","","https://hdl.handle.net/11296/693yq5","台灣全民健康保險的實施促進醫院就診人次穩定逐年成長。就診人次的增加造成看診時間的縮減及看診品質的下降。為了因應這種穩定成長的趨勢，本論文開發一個中醫門診前輔助系統，來減緩看診品質的下降。利用病患候診的時間，中醫門診前輔助系統可用來預先收集病患的症狀。根據預先收集的症狀，中醫門診前輔助系統將為醫生自動產生初步的診斷結果及治療建議，並為病患自動產生初步的診斷結果及衛教資訊。有了初步的診斷結果、治療建議及衛教資訊，醫生和病患在非常有限的看診時間，就可以進行較高品質的看診。中醫門診前輔助系統使用回應式網頁設計技術，並奠基於本研究團隊先前開發的中醫診斷治療資訊系統。中醫門診前輔助系統已在大林慈濟醫院使用。初步效能評估顯示，在非常有限的看診時間，中醫門診前輔助系統對提高看診品質是有幫助的。","2020","2022-09-13 06:21:09","2023-11-23 09:24:04","","","52","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","C:\Users\BlackCat\Zotero\storage\FUHJRR6S\鮑惟仁 - 2020 - 中醫門診前輔助系統.pdf","","實驗室; 中醫; 已讀","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDAS444Q","thesis","2018","翁大原; 林迺衛; NAI-WEI LIN","中醫方劑配伍系統","","","","","https://hdl.handle.net/11296/8c5a96","本研究團隊已研製一個中醫辨證系統及一個中醫藥材配伍系統。本論文在前兩個系統的基礎上，研製一個中醫方劑配伍系統。這三個系統實踐中醫「辨證論治」的資訊化。中醫辨證系統實踐中醫「辨證」的資訊化，目前支援67個證候。中醫方劑配伍系統及中醫藥材配伍系統協力實踐中醫「論治」的兩階段資訊化。第一個階段，中醫方劑配伍系統根據辨證的證候，推薦治療效力最強的方劑，目前支援186帖方劑。第二個階段，中醫藥材配伍系統根據辨證的證候及推薦的方劑，進行加減藥材，推薦治療效力最強的藥材，目前支援334味藥材。本論文也進行新增藥材及方劑的標準化，並依標準化的藥材及方劑更新中醫藥材知識本體及中醫藥材辭庫。本論文也訂定各方劑治療各證候的效力值，運用多目標最佳化技術，推薦治療多證候效力最強的方劑。","2018","2022-09-13 06:21:11","2023-11-23 09:24:03","","","120","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","實驗室","","","","","林迺衛; NAI-WEI LIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5J77GPDS","thesis","2013","林育欣; 林迺衛; Nai-Wei Lin","中醫病因及臟腑辨證系統的研製","","","","","https://hdl.handle.net/11296/g5u6js","辨證是中醫特有的臨床診斷形式。中醫的證型包含疾病的病因以及病位資訊，根據病患的症狀及體徵資訊來辨識疾病的病因及病位即是中醫的辨證。中醫證型的種類數量很多，每一證型所包含的症狀及體徵數量更是可觀，因此中醫自動辨證系統的研製是中醫實證醫學化的重要研究議題。本論文根據《中醫證候學》的證型架構及審因定位的辨證方法，研製出一個中醫自動辨證系統。此系統包含病因辯證(辨識病因)及臟腑辨證(辨識病位)。本論文也利用《中醫證候學》的證候資訊(包含疾病的病因、病位、及病機資訊)來評估《中醫證候學》的證型架構及審因定位的辨證方法的一致性。評估結果顯示《中醫證候學》的證型架構及審因定位的辨證方法有相當高的一致性。期望本研究所研製的中醫自動辨證系統未來可以作為中醫的研究平台，成為中醫實證醫學化的基礎建設。","2013","2022-09-19 00:36:33","2023-11-23 09:24:01","","","69","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJM44AAK","thesis","2018","莊曜嘉; 林迺衛; Nai-Wei Lin","中醫病例報告資料庫","","","","","https://hdl.handle.net/11296/dz8b26","診斷治療資訊化是提升診斷治療品質的基石。我們可以根據系統化整理的醫學典籍及名醫經驗，開發電腦輔助診斷治療系統，並運用大量的嚴謹審核的病例報告驗證系統。我們也可以根據大量的嚴謹審核的病例報告，運用資料探勘及機器學習技術，開發電腦輔助診斷治療系統。因此，蒐集及整理大量嚴謹審核的病例報告非常重要。 本論文蒐集台灣 13 種中醫期刊雜誌的中醫病例報告，總計整理了 336 例的病例，並研製一個中醫病例報告資料庫。此資料庫系統提供病例檢索、病例維護、及病例匯出的功能。此中醫病例報告資料庫未來可用於電腦輔助中醫診斷治療系統的開發及驗證。","2018","2022-09-13 06:21:11","2023-06-20 07:04:07","","","48","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","C:\Users\BlackCat\Zotero\storage\MWDWBBRV\莊曜嘉 - 2018 - 中醫病例報告資料庫.pdf","","實驗室; 中醫; 病歷分析","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DH4MRXCB","thesis","2014","蕭志豪; 林迺衛; Nai-Wei Lin","中醫辨證系統","","","","","https://hdl.handle.net/11296/22m7x7","辨證是中醫臨床診斷的主要原則。辨證依據疾病的症狀及體徴，分析及辨別疾病的病因、病位、及病機。中醫辨證體系龐大複雜，掌握中醫辨證的精髓要旨非常困難。因此，借助計算機龐大的記憶能力及迅速的分析能力，研製一個中醫辨證系統，完整的實踐中醫辨證體系，對中醫的臨床診斷、研究及教學，都有很大的價值。 本論文根據馬建中的《中醫診斷學》和鄧鐵濤的《中醫診斷學》研製一個中醫辨證系統。這個系統包括八綱、氣血、病因及臟腑辨證。本論文也使用《中醫證候學》的症狀資料，來分析馬建中和鄧鐵濤的辨證體系的差異。這個系統提供中醫實證醫學化的基礎建設。","2014","2022-09-19 00:36:33","2023-11-23 09:24:01","","","73","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","","","","","","林迺衛; Nai-Wei Lin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUSCLNVF","thesis","2018","葉錦文; 林迺衛; NAI-WEI LIN","中西醫合併肺癌治療的存活分析","","","","","https://hdl.handle.net/11296/35896b","本論文分析中西醫合併治療的肺癌病患和純西醫治療的肺癌病患的存活時間是否有顯著差異。研究資料是基於大林慈濟及台北慈濟醫院的癌症登記資料庫及門診資料，總共收錄1871筆肺癌病患資料，其中包含228筆採用中西醫合併治療的資料及1643筆採用純西醫治療的資料。論文首先透過卡方檢定得知許多研究變項分布有顯著差異，因此無法直接運用Kaplan-Meier存活分析。論文接著採用Cox風險迴歸分析，將沒有通過等比例假設檢定的研究變項進行分層，並確定有交互作用的研究變項。分析結果顯示採用純西醫治療比採用中西醫合併治療約增加50%的風險並且達到顯著，而中西醫合併治療的存活時間也明顯優於純西醫治療。而本篇論文也發現了8個單味藥與2個方劑在治療肺癌上有顯著的效果，也找出了7組有效的組合藥，約能降低80~90%的死亡風險。","2018","2022-09-13 06:21:11","2023-11-23 09:24:03","","","52","","","","","","","","","","國立中正大學","嘉義縣","","","","","","","","Publication Title: 資訊工程研究所 Volume: 碩士","","","","實驗室","","","","","林迺衛; NAI-WEI LIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
